,stationName,day,season,result,hour
5700,59,2,0,1,8
5701,59,2,1,1,8
5702,59,2,2,1,8
5703,59,2,3,1,8
5704,59,2,0,1,9
5705,59,2,1,1,9
5706,59,2,2,2,9
5707,59,2,3,2,9
5708,59,2,0,2,10
5709,59,2,1,2,10
5710,59,2,2,2,10
5711,59,2,3,2,10
5712,59,2,0,2,11
5713,59,2,1,2,11
5714,59,2,2,2,11
5715,59,2,3,2,11
5716,59,2,0,2,12
5717,59,2,1,2,12
5718,59,2,2,2,12
5719,59,2,3,2,12
5720,59,2,0,2,13
5721,59,2,1,2,13
5722,59,2,2,2,13
5723,59,2,3,2,13
5724,59,2,0,2,14
5725,59,2,1,2,14
5726,59,2,2,2,14
5727,59,2,3,2,14
5728,59,2,0,2,15
5729,59,2,1,2,15
5730,59,2,2,2,15
5731,59,2,3,2,15
5732,59,2,0,2,16
5733,59,2,1,2,16
5734,59,2,2,2,16
5735,59,2,3,2,16
5736,59,2,0,1,17
5737,59,2,1,1,17
5738,59,2,2,2,17
5739,59,2,3,2,17
5740,59,2,0,1,18
5741,59,2,1,1,18
5742,59,2,2,1,18
5743,59,2,3,1,18
5744,59,2,0,0,19
5745,59,2,1,1,19
5746,59,2,2,1,19
5747,59,2,3,1,19
5748,59,2,0,0,20
5749,59,2,1,0,20
5750,59,2,2,1,20
5751,59,2,3,0,20
5752,59,2,0,0,21
5753,59,2,1,0,21
5754,59,2,2,0,21
5755,59,2,3,0,21
5756,59,2,0,0,22
5757,59,2,1,0,22
5758,59,2,2,0,22
5759,59,2,3,0,22
5760,59,2,0,0,23
5761,59,2,1,0,23
5762,59,2,2,0,23
5763,59,2,3,0,23
5764,59,2,0,0,0
5765,59,2,1,0,0
5766,59,2,2,0,0
5767,59,2,3,0,0
5768,59,2,0,0,1
5769,59,2,1,0,1
5770,59,2,2,0,1
5771,59,2,3,0,1
5772,59,2,0,0,2
5773,59,2,1,0,2
5774,59,2,2,0,2
5775,59,2,3,0,2
5776,59,3,0,0,3
5777,59,3,1,0,3
5778,59,3,2,0,3
5779,59,3,3,0,3
5780,59,3,0,0,4
5781,59,3,1,0,4
5782,59,3,2,0,4
5783,59,3,3,0,4
5784,59,3,0,0,5
5785,59,3,1,0,5
5786,59,3,2,0,5
5787,59,3,3,0,5
5788,59,3,0,0,6
5789,59,3,1,0,6
5790,59,3,2,0,6
5791,59,3,3,0,6
5792,59,3,0,0,7
5793,59,3,1,0,7
5794,59,3,2,0,7
5795,59,3,3,0,7
5796,59,3,0,1,8
5797,59,3,1,1,8
5798,59,3,2,1,8
5799,59,3,3,1,8
5800,59,3,0,1,9
5801,59,3,1,1,9
5802,59,3,2,2,9
5803,59,3,3,2,9
5804,59,3,0,2,10
5805,59,3,1,2,10
5806,59,3,2,2,10
5807,59,3,3,2,10
5808,59,3,0,2,11
5809,59,3,1,2,11
5810,59,3,2,2,11
5811,59,3,3,2,11
5812,59,3,0,2,12
5813,59,3,1,2,12
5814,59,3,2,2,12
5815,59,3,3,2,12
5816,59,3,0,2,13
5817,59,3,1,2,13
5818,59,3,2,2,13
5819,59,3,3,2,13
5820,59,3,0,2,14
5821,59,3,1,2,14
5822,59,3,2,2,14
5823,59,3,3,2,14
5824,59,3,0,2,15
5825,59,3,1,2,15
5826,59,3,2,2,15
5827,59,3,3,2,15
5828,59,3,0,2,16
5829,59,3,1,2,16
5830,59,3,2,2,16
5831,59,3,3,2,16
5832,59,3,0,1,17
5833,59,3,1,1,17
5834,59,3,2,2,17
5835,59,3,3,2,17
5836,59,3,0,1,18
5837,59,3,1,1,18
5838,59,3,2,1,18
5839,59,3,3,1,18
5840,59,3,0,1,19
5841,59,3,1,1,19
5842,59,3,2,1,19
5843,59,3,3,1,19
5844,59,3,0,0,20
5845,59,3,1,0,20
5846,59,3,2,1,20
5847,59,3,3,1,20
5848,59,3,0,0,21
5849,59,3,1,0,21
5850,59,3,2,0,21
5851,59,3,3,0,21
5852,59,3,0,0,22
5853,59,3,1,0,22
5854,59,3,2,0,22
5855,59,3,3,0,22
5856,59,3,0,0,23
5857,59,3,1,0,23
5858,59,3,2,0,23
5859,59,3,3,0,23
5860,59,3,0,0,0
5861,59,3,1,0,0
5862,59,3,2,0,0
5863,59,3,3,0,0
5864,59,3,0,0,1
5865,59,3,1,0,1
5866,59,3,2,0,1
5867,59,3,3,0,1
5868,59,1,0,0,2
5869,59,1,1,0,2
5870,59,1,2,0,2
5871,59,1,3,0,2
5872,59,1,0,0,3
5873,59,1,1,0,3
5874,59,1,2,0,3
5875,59,1,3,0,3
5876,59,1,0,0,4
5877,59,1,1,0,4
5878,59,1,2,0,4
5879,59,1,3,0,4
5880,59,1,0,0,5
5881,59,1,1,0,5
5882,59,1,2,0,5
5883,59,1,3,0,5
5884,59,1,0,0,6
5885,59,1,1,0,6
5886,59,1,2,0,6
5887,59,1,3,0,6
5888,59,1,0,0,7
5889,59,1,1,0,7
5890,59,1,2,0,7
5891,59,1,3,0,7
5892,59,1,0,1,8
5893,59,1,1,1,8
5894,59,1,2,1,8
5895,59,1,3,1,8
5896,59,1,0,1,9
5897,59,1,1,1,9
5898,59,1,2,2,9
5899,59,1,3,2,9
5900,59,1,0,2,10
5901,59,1,1,2,10
5902,59,1,2,2,10
5903,59,1,3,2,10
5904,59,1,0,2,11
5905,59,1,1,2,11
5906,59,1,2,2,11
5907,59,1,3,2,11
5908,59,1,0,2,12
5909,59,1,1,2,12
5910,59,1,2,2,12
5911,59,1,3,2,12
5912,59,1,0,2,13
5913,59,1,1,2,13
5914,59,1,2,2,13
5915,59,1,3,2,13
5916,59,1,0,2,14
5917,59,1,1,2,14
5918,59,1,2,2,14
5919,59,1,3,2,14
5920,59,1,0,2,15
5921,59,1,1,2,15
5922,59,1,2,2,15
5923,59,1,3,2,15
5924,59,1,0,2,16
5925,59,1,1,2,16
5926,59,1,2,2,16
5927,59,1,3,2,16
5928,59,1,0,1,17
5929,59,1,1,2,17
5930,59,1,2,2,17
5931,59,1,3,2,17
5932,59,1,0,1,18
5933,59,1,1,1,18
5934,59,1,2,2,18
5935,59,1,3,1,18
5936,59,1,0,1,19
5937,59,1,1,1,19
5938,59,1,2,1,19
5939,59,1,3,1,19
5940,59,1,0,1,20
5941,59,1,1,1,20
5942,59,1,2,1,20
5943,59,1,3,1,20
5944,59,1,0,0,21
5945,59,1,1,0,21
5946,59,1,2,1,21
5947,59,1,3,0,21
5948,59,1,0,0,22
5949,59,1,1,0,22
5950,59,1,2,0,22
5951,59,1,3,0,22
5952,59,1,0,0,23
5953,59,1,1,0,23
5954,59,1,2,0,23
5955,59,1,3,0,23
5956,59,1,0,0,0
5957,59,1,1,0,0
5958,59,1,2,0,0
5959,59,1,3,0,0
5960,59,5,0,0,1
5961,59,5,1,0,1
5962,59,5,2,0,1
5963,59,5,3,0,1
5964,59,5,0,0,2
5965,59,5,1,0,2
5966,59,5,2,0,2
5967,59,5,3,0,2
5968,59,5,0,0,3
5969,59,5,1,0,3
5970,59,5,2,0,3
5971,59,5,3,0,3
5972,59,5,0,0,4
5973,59,5,1,0,4
5974,59,5,2,0,4
5975,59,5,3,0,4
5976,59,5,0,0,5
5977,59,5,1,0,5
5978,59,5,2,0,5
5979,59,5,3,0,5
5980,59,5,0,0,6
5981,59,5,1,0,6
5982,59,5,2,0,6
5983,59,5,3,0,6
5984,59,5,0,0,7
5985,59,5,1,0,7
5986,59,5,2,0,7
5987,59,5,3,0,7
5988,59,5,0,1,8
5989,59,5,1,1,8
5990,59,5,2,1,8
5991,59,5,3,1,8
5992,59,5,0,1,9
5993,59,5,1,1,9
5994,59,5,2,2,9
5995,59,5,3,2,9
5996,59,5,0,2,10
5997,59,5,1,2,10
5998,59,5,2,2,10
5999,59,5,3,2,10
6000,59,5,0,2,11
6001,59,5,1,2,11
6002,59,5,2,2,11
6003,59,5,3,2,11
6004,59,5,0,2,12
6005,59,5,1,2,12
6006,59,5,2,2,12
6007,59,5,3,2,12
6008,59,5,0,2,13
6009,59,5,1,2,13
6010,59,5,2,2,13
6011,59,5,3,2,13
6012,59,5,0,2,14
6013,59,5,1,2,14
6014,59,5,2,2,14
6015,59,5,3,2,14
6016,59,5,0,2,15
6017,59,5,1,2,15
6018,59,5,2,2,15
6019,59,5,3,2,15
6020,59,5,0,2,16
6021,59,5,1,2,16
6022,59,5,2,2,16
6023,59,5,3,2,16
6024,59,5,0,1,17
6025,59,5,1,2,17
6026,59,5,2,2,17
6027,59,5,3,2,17
6028,59,5,0,1,18
6029,59,5,1,1,18
6030,59,5,2,1,18
6031,59,5,3,1,18
6032,59,5,0,1,19
6033,59,5,1,1,19
6034,59,5,2,1,19
6035,59,5,3,1,19
6036,59,5,0,0,20
6037,59,5,1,0,20
6038,59,5,2,1,20
6039,59,5,3,1,20
6040,59,5,0,0,21
6041,59,5,1,0,21
6042,59,5,2,1,21
6043,59,5,3,0,21
6044,59,5,0,0,22
6045,59,5,1,0,22
6046,59,5,2,0,22
6047,59,5,3,0,22
6048,59,5,0,0,23
6049,59,5,1,0,23
6050,59,5,2,0,23
6051,59,5,3,0,23
6052,59,6,0,0,0
6053,59,6,1,0,0
6054,59,6,2,0,0
6055,59,6,3,0,0
6056,59,6,0,0,1
6057,59,6,1,0,1
6058,59,6,2,0,1
6059,59,6,3,0,1
6060,59,6,0,0,2
6061,59,6,1,0,2
6062,59,6,2,0,2
6063,59,6,3,0,2
6064,59,6,0,0,3
6065,59,6,1,0,3
6066,59,6,2,0,3
6067,59,6,3,0,3
6068,59,6,0,0,4
6069,59,6,1,0,4
6070,59,6,2,0,4
6071,59,6,3,0,4
6072,59,6,0,0,5
6073,59,6,1,0,5
6074,59,6,2,0,5
6075,59,6,3,0,5
6076,59,6,0,0,6
6077,59,6,1,0,6
6078,59,6,2,0,6
6079,59,6,3,0,6
6080,59,6,0,0,7
6081,59,6,1,0,7
6082,59,6,2,0,7
6083,59,6,3,0,7
6084,59,6,0,1,8
6085,59,6,1,1,8
6086,59,6,2,1,8
6087,59,6,3,1,8
6088,59,6,0,1,9
6089,59,6,1,1,9
6090,59,6,2,2,9
6091,59,6,3,1,9
6092,59,6,0,2,10
6093,59,6,1,2,10
6094,59,6,2,2,10
6095,59,6,3,2,10
6096,59,6,0,2,11
6097,59,6,1,2,11
6098,59,6,2,2,11
6099,59,6,3,2,11
6100,59,6,0,2,12
6101,59,6,1,2,12
6102,59,6,2,2,12
6103,59,6,3,2,12
6104,59,6,0,2,13
6105,59,6,1,2,13
6106,59,6,2,2,13
6107,59,6,3,2,13
6108,59,6,0,2,14
6109,59,6,1,2,14
6110,59,6,2,2,14
6111,59,6,3,2,14
6112,59,6,0,2,15
6113,59,6,1,2,15
6114,59,6,2,2,15
6115,59,6,3,2,15
6116,59,6,0,2,16
6117,59,6,1,2,16
6118,59,6,2,2,16
6119,59,6,3,2,16
6120,59,6,0,1,17
6121,59,6,1,1,17
6122,59,6,2,2,17
6123,59,6,3,2,17
6124,59,6,0,1,18
6125,59,6,1,1,18
6126,59,6,2,1,18
6127,59,6,3,1,18
6128,59,6,0,1,19
6129,59,6,1,1,19
6130,59,6,2,1,19
6131,59,6,3,1,19
6132,59,6,0,1,20
6133,59,6,1,1,20
6134,59,6,2,1,20
6135,59,6,3,1,20
6136,59,6,0,0,21
6137,59,6,1,0,21
6138,59,6,2,1,21
6139,59,6,3,1,21
6140,59,6,0,0,22
6141,59,6,1,0,22
6142,59,6,2,1,22
6143,59,6,3,0,22
6144,59,4,0,0,23
6145,59,4,1,0,23
6146,59,4,2,0,23
6147,59,4,3,0,23
6148,59,4,0,0,0
6149,59,4,1,0,0
6150,59,4,2,0,0
6151,59,4,3,0,0
6152,59,4,0,0,1
6153,59,4,1,0,1
6154,59,4,2,0,1
6155,59,4,3,0,1
6156,59,4,0,0,2
6157,59,4,1,0,2
6158,59,4,2,0,2
6159,59,4,3,0,2
6160,59,4,0,0,3
6161,59,4,1,0,3
6162,59,4,2,0,3
6163,59,4,3,0,3
6164,59,4,0,0,4
6165,59,4,1,0,4
6166,59,4,2,0,4
6167,59,4,3,0,4
6168,59,4,0,0,5
6169,59,4,1,0,5
6170,59,4,2,0,5
6171,59,4,3,0,5
6172,59,4,0,0,6
6173,59,4,1,0,6
6174,59,4,2,0,6
6175,59,4,3,0,6
6176,59,4,0,0,7
6177,59,4,1,0,7
6178,59,4,2,0,7
6179,59,4,3,0,7
6180,59,4,0,0,8
6181,59,4,1,0,8
6182,59,4,2,0,8
6183,59,4,3,0,8
6184,59,4,0,0,9
6185,59,4,1,0,9
6186,59,4,2,0,9
6187,59,4,3,0,9
6188,59,4,0,0,10
6189,59,4,1,0,10
6190,59,4,2,0,10
6191,59,4,3,0,10
6192,59,4,0,0,11
6193,59,4,1,0,11
6194,59,4,2,0,11
6195,59,4,3,0,11
6196,59,4,0,0,12
6197,59,4,1,0,12
6198,59,4,2,0,12
6199,59,4,3,0,12
6200,59,4,0,0,13
6201,59,4,1,0,13
6202,59,4,2,0,13
6203,59,4,3,0,13
6204,59,4,0,0,14
6205,59,4,1,0,14
6206,59,4,2,0,14
6207,59,4,3,0,14
6208,59,4,0,0,15
6209,59,4,1,0,15
6210,59,4,2,0,15
6211,59,4,3,0,15
6212,59,4,0,0,16
6213,59,4,1,0,16
6214,59,4,2,0,16
6215,59,4,3,0,16
6216,59,4,0,0,17
6217,59,4,1,0,17
6218,59,4,2,0,17
6219,59,4,3,0,17
6220,59,4,0,0,18
6221,59,4,1,0,18
6222,59,4,2,1,18
6223,59,4,3,0,18
6224,59,4,0,0,19
6225,59,4,1,0,19
6226,59,4,2,1,19
6227,59,4,3,1,19
6228,59,4,0,0,20
6229,59,4,1,0,20
6230,59,4,2,1,20
6231,59,4,3,1,20
6232,59,4,0,0,21
6233,59,4,1,0,21
6234,59,4,2,1,21
6235,59,4,3,0,21
6236,59,0,0,0,22
6237,59,0,1,0,22
6238,59,0,2,0,22
6239,59,0,3,0,22
6240,59,0,0,0,23
6241,59,0,1,0,23
6242,59,0,2,0,23
6243,59,0,3,0,23
6244,59,0,0,0,0
6245,59,0,1,0,0
6246,59,0,2,0,0
6247,59,0,3,0,0
6248,59,0,0,0,1
6249,59,0,1,0,1
6250,59,0,2,0,1
6251,59,0,3,0,1
6252,59,0,0,0,2
6253,59,0,1,0,2
6254,59,0,2,0,2
6255,59,0,3,0,2
6256,59,0,0,0,3
6257,59,0,1,0,3
6258,59,0,2,0,3
6259,59,0,3,0,3
6260,59,0,0,0,4
6261,59,0,1,0,4
6262,59,0,2,0,4
6263,59,0,3,0,4
6264,59,0,0,0,5
6265,59,0,1,0,5
6266,59,0,2,0,5
6267,59,0,3,0,5
6268,59,0,0,0,6
6269,59,0,1,0,6
6270,59,0,2,0,6
6271,59,0,3,0,6
6272,59,0,0,0,7
6273,59,0,1,0,7
6274,59,0,2,0,7
6275,59,0,3,0,7
6276,59,0,0,0,8
6277,59,0,1,0,8
6278,59,0,2,0,8
6279,59,0,3,0,8
6280,59,0,0,0,9
6281,59,0,1,0,9
6282,59,0,2,0,9
6283,59,0,3,0,9
6284,59,0,0,0,10
6285,59,0,1,1,10
6286,59,0,2,1,10
6287,59,0,3,1,10
6288,59,0,0,1,11
6289,59,0,1,1,11
6290,59,0,2,1,11
6291,59,0,3,1,11
6292,59,0,0,1,12
6293,59,0,1,1,12
6294,59,0,2,1,12
6295,59,0,3,1,12
6296,59,0,0,1,13
6297,59,0,1,1,13
6298,59,0,2,1,13
6299,59,0,3,1,13
6300,59,0,0,1,14
6301,59,0,1,1,14
6302,59,0,2,1,14
6303,59,0,3,1,14
6304,59,0,0,1,15
6305,59,0,1,1,15
6306,59,0,2,1,15
6307,59,0,3,1,15
6308,59,0,0,1,16
6309,59,0,1,1,16
6310,59,0,2,1,16
6311,59,0,3,1,16
6312,59,0,0,1,17
6313,59,0,1,1,17
6314,59,0,2,1,17
6315,59,0,3,1,17
6316,59,0,0,0,18
6317,59,0,1,1,18
6318,59,0,2,1,18
6319,59,0,3,1,18
6320,59,0,0,0,19
6321,59,0,1,0,19
6322,59,0,2,1,19
6323,59,0,3,1,19
6324,59,0,0,0,20
6325,59,0,1,0,20
6326,59,0,2,0,20
6327,59,0,3,0,20
6328,60,2,0,0,4
6329,60,2,1,0,4
6330,60,2,2,0,4
6331,60,2,3,0,4
6332,60,2,0,0,5
6333,60,2,1,0,5
6334,60,2,2,0,5
6335,60,2,3,0,5
6336,60,2,0,0,6
6337,60,2,1,0,6
6338,60,2,2,0,6
6339,60,2,3,0,6
6340,60,2,0,0,7
6341,60,2,1,0,7
6342,60,2,2,0,7
6343,60,2,3,0,7
6344,60,2,0,0,8
6345,60,2,1,0,8
6346,60,2,2,1,8
6347,60,2,3,1,8
6348,60,2,0,1,9
6349,60,2,1,1,9
6350,60,2,2,1,9
6351,60,2,3,1,9
6352,60,2,0,1,10
6353,60,2,1,1,10
6354,60,2,2,1,10
6355,60,2,3,1,10
6356,60,2,0,1,11
6357,60,2,1,1,11
6358,60,2,2,2,11
6359,60,2,3,1,11
6360,60,2,0,1,12
6361,60,2,1,1,12
6362,60,2,2,2,12
6363,60,2,3,2,12
6364,60,2,0,1,13
6365,60,2,1,1,13
6366,60,2,2,2,13
6367,60,2,3,2,13
6368,60,2,0,1,14
6369,60,2,1,2,14
6370,60,2,2,2,14
6371,60,2,3,2,14
6372,60,2,0,2,15
6373,60,2,1,2,15
6374,60,2,2,2,15
6375,60,2,3,2,15
6376,60,2,0,2,16
6377,60,2,1,2,16
6378,60,2,2,2,16
6379,60,2,3,2,16
6380,60,2,0,2,17
6381,60,2,1,2,17
6382,60,2,2,2,17
6383,60,2,3,2,17
6384,60,2,0,2,18
6385,60,2,1,2,18
6386,60,2,2,2,18
6387,60,2,3,2,18
6388,60,2,0,1,19
6389,60,2,1,2,19
6390,60,2,2,2,19
6391,60,2,3,2,19
6392,60,2,0,1,20
6393,60,2,1,1,20
6394,60,2,2,2,20
6395,60,2,3,2,20
6396,60,2,0,1,21
6397,60,2,1,1,21
6398,60,2,2,2,21
6399,60,2,3,1,21
6400,60,2,0,1,22
6401,60,2,1,1,22
6402,60,2,2,1,22
6403,60,2,3,1,22
6404,60,2,0,0,23
6405,60,2,1,0,23
6406,60,2,2,1,23
6407,60,2,3,1,23
6408,60,2,0,0,0
6409,60,2,1,0,0
6410,60,2,2,0,0
6411,60,2,3,0,0
6412,60,2,0,0,1
6413,60,2,1,0,1
6414,60,2,2,0,1
6415,60,2,3,0,1
6416,60,2,0,0,2
6417,60,2,1,0,2
6418,60,2,2,0,2
6419,60,2,3,0,2
6420,60,3,0,0,3
6421,60,3,1,0,3
6422,60,3,2,0,3
6423,60,3,3,0,3
6424,60,3,0,0,4
6425,60,3,1,0,4
6426,60,3,2,0,4
6427,60,3,3,0,4
6428,60,3,0,0,5
6429,60,3,1,0,5
6430,60,3,2,0,5
6431,60,3,3,0,5
6432,60,3,0,0,6
6433,60,3,1,0,6
6434,60,3,2,0,6
6435,60,3,3,0,6
6436,60,3,0,0,7
6437,60,3,1,0,7
6438,60,3,2,0,7
6439,60,3,3,0,7
6440,60,3,0,0,8
6441,60,3,1,0,8
6442,60,3,2,1,8
6443,60,3,3,1,8
6444,60,3,0,1,9
6445,60,3,1,1,9
6446,60,3,2,1,9
6447,60,3,3,1,9
6448,60,3,0,1,10
6449,60,3,1,1,10
6450,60,3,2,1,10
6451,60,3,3,1,10
6452,60,3,0,1,11
6453,60,3,1,1,11
6454,60,3,2,1,11
6455,60,3,3,1,11
6456,60,3,0,1,12
6457,60,3,1,1,12
6458,60,3,2,2,12
6459,60,3,3,1,12
6460,60,3,0,1,13
6461,60,3,1,2,13
6462,60,3,2,2,13
6463,60,3,3,2,13
6464,60,3,0,2,14
6465,60,3,1,2,14
6466,60,3,2,2,14
6467,60,3,3,2,14
6468,60,3,0,2,15
6469,60,3,1,2,15
6470,60,3,2,2,15
6471,60,3,3,2,15
6472,60,3,0,2,16
6473,60,3,1,2,16
6474,60,3,2,2,16
6475,60,3,3,2,16
6476,60,3,0,2,17
6477,60,3,1,2,17
6478,60,3,2,2,17
6479,60,3,3,2,17
6480,60,3,0,2,18
6481,60,3,1,2,18
6482,60,3,2,2,18
6483,60,3,3,2,18
6484,60,3,0,2,19
6485,60,3,1,2,19
6486,60,3,2,2,19
6487,60,3,3,2,19
6488,60,3,0,1,20
6489,60,3,1,2,20
6490,60,3,2,2,20
6491,60,3,3,2,20
6492,60,3,0,1,21
6493,60,3,1,1,21
6494,60,3,2,2,21
6495,60,3,3,1,21
6496,60,3,0,1,22
6497,60,3,1,1,22
6498,60,3,2,1,22
6499,60,3,3,1,22
6500,60,3,0,0,23
6501,60,3,1,0,23
6502,60,3,2,1,23
6503,60,3,3,1,23
6504,60,3,0,0,0
6505,60,3,1,0,0
6506,60,3,2,0,0
6507,60,3,3,0,0
6508,60,3,0,0,1
6509,60,3,1,0,1
6510,60,3,2,0,1
6511,60,3,3,0,1
6512,60,1,0,0,2
6513,60,1,1,0,2
6514,60,1,2,0,2
6515,60,1,3,0,2
6516,60,1,0,0,3
6517,60,1,1,0,3
6518,60,1,2,0,3
6519,60,1,3,0,3
6520,60,1,0,0,4
6521,60,1,1,0,4
6522,60,1,2,0,4
6523,60,1,3,0,4
6524,60,1,0,0,5
6525,60,1,1,0,5
6526,60,1,2,0,5
6527,60,1,3,0,5
6528,60,1,0,0,6
6529,60,1,1,0,6
6530,60,1,2,0,6
6531,60,1,3,0,6
6532,60,1,0,0,7
6533,60,1,1,0,7
6534,60,1,2,0,7
6535,60,1,3,0,7
6536,60,1,0,0,8
6537,60,1,1,1,8
6538,60,1,2,1,8
6539,60,1,3,1,8
6540,60,1,0,1,9
6541,60,1,1,1,9
6542,60,1,2,1,9
6543,60,1,3,1,9
6544,60,1,0,1,10
6545,60,1,1,1,10
6546,60,1,2,2,10
6547,60,1,3,1,10
6548,60,1,0,1,11
6549,60,1,1,1,11
6550,60,1,2,2,11
6551,60,1,3,1,11
6552,60,1,0,1,12
6553,60,1,1,1,12
6554,60,1,2,2,12
6555,60,1,3,2,12
6556,60,1,0,1,13
6557,60,1,1,2,13
6558,60,1,2,2,13
6559,60,1,3,2,13
6560,60,1,0,2,14
6561,60,1,1,2,14
6562,60,1,2,2,14
6563,60,1,3,2,14
6564,60,1,0,2,15
6565,60,1,1,2,15
6566,60,1,2,2,15
6567,60,1,3,2,15
6568,60,1,0,2,16
6569,60,1,1,2,16
6570,60,1,2,2,16
6571,60,1,3,2,16
6572,60,1,0,2,17
6573,60,1,1,2,17
6574,60,1,2,2,17
6575,60,1,3,2,17
6576,60,1,0,2,18
6577,60,1,1,2,18
6578,60,1,2,2,18
6579,60,1,3,2,18
6580,60,1,0,2,19
6581,60,1,1,2,19
6582,60,1,2,2,19
6583,60,1,3,2,19
6584,60,1,0,1,20
6585,60,1,1,2,20
6586,60,1,2,2,20
6587,60,1,3,2,20
6588,60,1,0,1,21
6589,60,1,1,1,21
6590,60,1,2,2,21
6591,60,1,3,1,21
6592,60,1,0,1,22
6593,60,1,1,1,22
6594,60,1,2,1,22
6595,60,1,3,1,22
6596,60,1,0,0,23
6597,60,1,1,0,23
6598,60,1,2,1,23
6599,60,1,3,1,23
6600,60,1,0,0,0
6601,60,1,1,0,0
6602,60,1,2,0,0
6603,60,1,3,0,0
6604,60,5,0,0,1
6605,60,5,1,0,1
6606,60,5,2,0,1
6607,60,5,3,0,1
6608,60,5,0,0,2
6609,60,5,1,0,2
6610,60,5,2,0,2
6611,60,5,3,0,2
6612,60,5,0,0,3
6613,60,5,1,0,3
6614,60,5,2,0,3
6615,60,5,3,0,3
6616,60,5,0,0,4
6617,60,5,1,0,4
6618,60,5,2,0,4
6619,60,5,3,0,4
6620,60,5,0,0,5
6621,60,5,1,0,5
6622,60,5,2,0,5
6623,60,5,3,0,5
6624,60,5,0,0,6
6625,60,5,1,0,6
6626,60,5,2,0,6
6627,60,5,3,0,6
6628,60,5,0,0,7
6629,60,5,1,0,7
6630,60,5,2,0,7
6631,60,5,3,0,7
6632,60,5,0,0,8
6633,60,5,1,0,8
6634,60,5,2,1,8
6635,60,5,3,1,8
6636,60,5,0,1,9
6637,60,5,1,1,9
6638,60,5,2,1,9
6639,60,5,3,1,9
6640,60,5,0,1,10
6641,60,5,1,1,10
6642,60,5,2,1,10
6643,60,5,3,1,10
6644,60,5,0,1,11
6645,60,5,1,1,11
6646,60,5,2,2,11
6647,60,5,3,1,11
6648,60,5,0,1,12
6649,60,5,1,1,12
6650,60,5,2,2,12
6651,60,5,3,1,12
6652,60,5,0,1,13
6653,60,5,1,1,13
6654,60,5,2,2,13
6655,60,5,3,2,13
6656,60,5,0,2,14
6657,60,5,1,2,14
6658,60,5,2,2,14
6659,60,5,3,2,14
6660,60,5,0,2,15
6661,60,5,1,2,15
6662,60,5,2,2,15
6663,60,5,3,2,15
6664,60,5,0,2,16
6665,60,5,1,2,16
6666,60,5,2,2,16
6667,60,5,3,2,16
6668,60,5,0,2,17
6669,60,5,1,2,17
6670,60,5,2,2,17
6671,60,5,3,2,17
6672,60,5,0,2,18
6673,60,5,1,2,18
6674,60,5,2,2,18
6675,60,5,3,2,18
6676,60,5,0,2,19
6677,60,5,1,2,19
6678,60,5,2,2,19
6679,60,5,3,2,19
6680,60,5,0,1,20
6681,60,5,1,1,20
6682,60,5,2,2,20
6683,60,5,3,2,20
6684,60,5,0,1,21
6685,60,5,1,1,21
6686,60,5,2,2,21
6687,60,5,3,2,21
6688,60,5,0,1,22
6689,60,5,1,1,22
6690,60,5,2,1,22
6691,60,5,3,1,22
6692,60,5,0,1,23
6693,60,5,1,1,23
6694,60,5,2,1,23
6695,60,5,3,1,23
6696,60,6,0,0,0
6697,60,6,1,0,0
6698,60,6,2,0,0
6699,60,6,3,0,0
6700,60,6,0,0,1
6701,60,6,1,0,1
6702,60,6,2,0,1
6703,60,6,3,0,1
6704,60,6,0,0,2
6705,60,6,1,0,2
6706,60,6,2,0,2
6707,60,6,3,0,2
6708,60,6,0,0,3
6709,60,6,1,0,3
6710,60,6,2,0,3
6711,60,6,3,0,3
6712,60,6,0,0,4
6713,60,6,1,0,4
6714,60,6,2,0,4
6715,60,6,3,0,4
6716,60,6,0,0,5
6717,60,6,1,0,5
6718,60,6,2,0,5
6719,60,6,3,0,5
6720,60,6,0,0,6
6721,60,6,1,0,6
6722,60,6,2,0,6
6723,60,6,3,0,6
6724,60,6,0,0,7
6725,60,6,1,0,7
6726,60,6,2,0,7
6727,60,6,3,0,7
6728,60,6,0,0,8
6729,60,6,1,1,8
6730,60,6,2,1,8
6731,60,6,3,1,8
6732,60,6,0,1,9
6733,60,6,1,1,9
6734,60,6,2,1,9
6735,60,6,3,1,9
6736,60,6,0,1,10
6737,60,6,1,1,10
6738,60,6,2,1,10
6739,60,6,3,1,10
6740,60,6,0,1,11
6741,60,6,1,1,11
6742,60,6,2,2,11
6743,60,6,3,1,11
6744,60,6,0,1,12
6745,60,6,1,1,12
6746,60,6,2,2,12
6747,60,6,3,1,12
6748,60,6,0,1,13
6749,60,6,1,1,13
6750,60,6,2,2,13
6751,60,6,3,2,13
6752,60,6,0,2,14
6753,60,6,1,2,14
6754,60,6,2,2,14
6755,60,6,3,2,14
6756,60,6,0,2,15
6757,60,6,1,2,15
6758,60,6,2,2,15
6759,60,6,3,2,15
6760,60,6,0,2,16
6761,60,6,1,2,16
6762,60,6,2,2,16
6763,60,6,3,2,16
6764,60,6,0,2,17
6765,60,6,1,2,17
6766,60,6,2,2,17
6767,60,6,3,2,17
6768,60,6,0,2,18
6769,60,6,1,2,18
6770,60,6,2,2,18
6771,60,6,3,2,18
6772,60,6,0,2,19
6773,60,6,1,2,19
6774,60,6,2,2,19
