stationName,day,time,season,result
Saad Zaghloul,Tuesday ,6:00 PM,Autumn,busy
Saad Zaghloul,Tuesday ,6:00 PM,Spring,busy
Saad Zaghloul,Tuesday ,6:00 PM,Winter,busy
Saad Zaghloul,Tuesday ,6:00 PM,Summer,busy
Saad Zaghloul,Tuesday ,7:00 PM,Autumn,busy
Saad Zaghloul,Tuesday ,7:00 PM,Spring,busy
Saad Zaghloul,Tuesday ,7:00 PM,Winter,busy
Saad Zaghloul,Tuesday ,7:00 PM,Summer,busy
Saad Zaghloul,Tuesday ,8:00 PM,Autumn,normal
Saad Zaghloul,Tuesday ,8:00 PM,Spring,normal
Saad Zaghloul,Tuesday ,8:00 PM,Winter,busy
Saad Zaghloul,Tuesday ,8:00 PM,Summer,busy
Saad Zaghloul,Tuesday ,9:00 PM,Autumn,normal
Saad Zaghloul,Tuesday ,9:00 PM,Spring,normal
Saad Zaghloul,Tuesday ,9:00 PM,Winter,busy
Saad Zaghloul,Tuesday ,9:00 PM,Summer,normal
Saad Zaghloul,Tuesday ,10:00 PM,Autumn,normal
Saad Zaghloul,Tuesday ,10:00 PM,Spring,normal
Saad Zaghloul,Tuesday ,10:00 PM,Winter,normal
Saad Zaghloul,Tuesday ,10:00 PM,Summer,normal
Saad Zaghloul,Tuesday ,11:00 PM,Autumn,normal
Saad Zaghloul,Tuesday ,11:00 PM,Spring,normal
Saad Zaghloul,Tuesday ,11:00 PM,Winter,normal
Saad Zaghloul,Tuesday ,11:00 PM,Summer,normal
Saad Zaghloul,Wednesday ,12:00 AM,Autumn,normal
Saad Zaghloul,Wednesday ,12:00 AM,Spring,normal
Saad Zaghloul,Wednesday ,12:00 AM,Winter,normal
Saad Zaghloul,Wednesday ,12:00 AM,Summer,normal
Saad Zaghloul,Wednesday ,1:00 AM,Autumn,normal
Saad Zaghloul,Wednesday ,1:00 AM,Spring,normal
Saad Zaghloul,Wednesday ,1:00 AM,Winter,normal
Saad Zaghloul,Wednesday ,1:00 AM,Summer,normal
Saad Zaghloul,Wednesday ,2:00 AM,Autumn,normal
Saad Zaghloul,Wednesday ,2:00 AM,Spring,normal
Saad Zaghloul,Wednesday ,2:00 AM,Winter,normal
Saad Zaghloul,Wednesday ,2:00 AM,Summer,normal
Saad Zaghloul,Wednesday ,3:00 AM,Autumn,normal
Saad Zaghloul,Wednesday ,3:00 AM,Spring,normal
Saad Zaghloul,Wednesday ,3:00 AM,Winter,normal
Saad Zaghloul,Wednesday ,3:00 AM,Summer,normal
Saad Zaghloul,Wednesday ,4:00 AM,Autumn,normal
Saad Zaghloul,Wednesday ,4:00 AM,Spring,normal
Saad Zaghloul,Wednesday ,4:00 AM,Winter,normal
Saad Zaghloul,Wednesday ,4:00 AM,Summer,normal
Saad Zaghloul,Wednesday ,5:00 AM,Autumn,normal
Saad Zaghloul,Wednesday ,5:00 AM,Spring,normal
Saad Zaghloul,Wednesday ,5:00 AM,Winter,normal
Saad Zaghloul,Wednesday ,5:00 AM,Summer,normal
Saad Zaghloul,Wednesday ,6:00 AM,Autumn,normal
Saad Zaghloul,Wednesday ,6:00 AM,Spring,normal
Saad Zaghloul,Wednesday ,6:00 AM,Winter,normal
Saad Zaghloul,Wednesday ,6:00 AM,Summer,normal
Saad Zaghloul,Wednesday ,7:00 AM,Autumn,normal
Saad Zaghloul,Wednesday ,7:00 AM,Spring,normal
Saad Zaghloul,Wednesday ,7:00 AM,Winter,normal
Saad Zaghloul,Wednesday ,7:00 AM,Summer,normal
Saad Zaghloul,Wednesday ,8:00 AM,Autumn,busy
Saad Zaghloul,Wednesday ,8:00 AM,Spring,busy
Saad Zaghloul,Wednesday ,8:00 AM,Winter,busy
Saad Zaghloul,Wednesday ,8:00 AM,Summer,busy
Saad Zaghloul,Wednesday ,9:00 AM,Autumn,busy
Saad Zaghloul,Wednesday ,9:00 AM,Spring,busy
Saad Zaghloul,Wednesday ,9:00 AM,Winter,very busy
Saad Zaghloul,Wednesday ,9:00 AM,Summer,busy
Saad Zaghloul,Wednesday ,10:00 AM,Autumn,very busy
Saad Zaghloul,Wednesday ,10:00 AM,Spring,very busy
Saad Zaghloul,Wednesday ,10:00 AM,Winter,very busy
Saad Zaghloul,Wednesday ,10:00 AM,Summer,very busy
Saad Zaghloul,Wednesday ,11:00 AM,Autumn,very busy
Saad Zaghloul,Wednesday ,11:00 AM,Spring,very busy
Saad Zaghloul,Wednesday ,11:00 AM,Winter,very busy
Saad Zaghloul,Wednesday ,11:00 AM,Summer,very busy
Saad Zaghloul,Wednesday ,12:00 PM,Autumn,very busy
Saad Zaghloul,Wednesday ,12:00 PM,Spring,very busy
Saad Zaghloul,Wednesday ,12:00 PM,Winter,very busy
Saad Zaghloul,Wednesday ,12:00 PM,Summer,very busy
Saad Zaghloul,Wednesday ,1:00 PM,Autumn,very busy
Saad Zaghloul,Wednesday ,1:00 PM,Spring,very busy
Saad Zaghloul,Wednesday ,1:00 PM,Winter,very busy
Saad Zaghloul,Wednesday ,1:00 PM,Summer,very busy
Saad Zaghloul,Wednesday ,2:00 PM,Autumn,very busy
Saad Zaghloul,Wednesday ,2:00 PM,Spring,very busy
Saad Zaghloul,Wednesday ,2:00 PM,Winter,very busy
Saad Zaghloul,Wednesday ,2:00 PM,Summer,very busy
Saad Zaghloul,Wednesday ,3:00 PM,Autumn,very busy
Saad Zaghloul,Wednesday ,3:00 PM,Spring,very busy
Saad Zaghloul,Wednesday ,3:00 PM,Winter,very busy
Saad Zaghloul,Wednesday ,3:00 PM,Summer,very busy
Saad Zaghloul,Wednesday ,4:00 PM,Autumn,very busy
Saad Zaghloul,Wednesday ,4:00 PM,Spring,very busy
Saad Zaghloul,Wednesday ,4:00 PM,Winter,very busy
Saad Zaghloul,Wednesday ,4:00 PM,Summer,very busy
Saad Zaghloul,Wednesday ,5:00 PM,Autumn,busy
Saad Zaghloul,Wednesday ,5:00 PM,Spring,busy
Saad Zaghloul,Wednesday ,5:00 PM,Winter,very busy
Saad Zaghloul,Wednesday ,5:00 PM,Summer,very busy
Saad Zaghloul,Wednesday ,6:00 PM,Autumn,busy
Saad Zaghloul,Wednesday ,6:00 PM,Spring,busy
Saad Zaghloul,Wednesday ,6:00 PM,Winter,busy
Saad Zaghloul,Wednesday ,6:00 PM,Summer,busy
Saad Zaghloul,Wednesday ,7:00 PM,Autumn,busy
Saad Zaghloul,Wednesday ,7:00 PM,Spring,busy
Saad Zaghloul,Wednesday ,7:00 PM,Winter,busy
Saad Zaghloul,Wednesday ,7:00 PM,Summer,busy
Saad Zaghloul,Wednesday ,8:00 PM,Autumn,busy
Saad Zaghloul,Wednesday ,8:00 PM,Spring,busy
Saad Zaghloul,Wednesday ,8:00 PM,Winter,busy
Saad Zaghloul,Wednesday ,8:00 PM,Summer,busy
Saad Zaghloul,Wednesday ,9:00 PM,Autumn,normal
Saad Zaghloul,Wednesday ,9:00 PM,Spring,normal
Saad Zaghloul,Wednesday ,9:00 PM,Winter,busy
Saad Zaghloul,Wednesday ,9:00 PM,Summer,busy
Saad Zaghloul,Wednesday ,10:00 PM,Autumn,normal
Saad Zaghloul,Wednesday ,10:00 PM,Spring,normal
Saad Zaghloul,Wednesday ,10:00 PM,Winter,busy
Saad Zaghloul,Wednesday ,10:00 PM,Summer,normal
Saad Zaghloul,Thursday ,11:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,11:00 PM,Spring,normal
Saad Zaghloul,Thursday ,11:00 PM,Winter,normal
Saad Zaghloul,Thursday ,11:00 PM,Summer,normal
Saad Zaghloul,Thursday ,12:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,12:00 AM,Spring,normal
Saad Zaghloul,Thursday ,12:00 AM,Winter,normal
Saad Zaghloul,Thursday ,12:00 AM,Summer,normal
Saad Zaghloul,Thursday ,1:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,1:00 AM,Spring,normal
Saad Zaghloul,Thursday ,1:00 AM,Winter,normal
Saad Zaghloul,Thursday ,1:00 AM,Summer,normal
Saad Zaghloul,Thursday ,2:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,2:00 AM,Spring,normal
Saad Zaghloul,Thursday ,2:00 AM,Winter,normal
Saad Zaghloul,Thursday ,2:00 AM,Summer,normal
Saad Zaghloul,Thursday ,3:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,3:00 AM,Spring,normal
Saad Zaghloul,Thursday ,3:00 AM,Winter,normal
Saad Zaghloul,Thursday ,3:00 AM,Summer,normal
Saad Zaghloul,Thursday ,4:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,4:00 AM,Spring,normal
Saad Zaghloul,Thursday ,4:00 AM,Winter,normal
Saad Zaghloul,Thursday ,4:00 AM,Summer,normal
Saad Zaghloul,Thursday ,5:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,5:00 AM,Spring,normal
Saad Zaghloul,Thursday ,5:00 AM,Winter,normal
Saad Zaghloul,Thursday ,5:00 AM,Summer,normal
Saad Zaghloul,Thursday ,6:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,6:00 AM,Spring,normal
Saad Zaghloul,Thursday ,6:00 AM,Winter,normal
Saad Zaghloul,Thursday ,6:00 AM,Summer,normal
Saad Zaghloul,Thursday ,7:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,7:00 AM,Spring,normal
Saad Zaghloul,Thursday ,7:00 AM,Winter,normal
Saad Zaghloul,Thursday ,7:00 AM,Summer,normal
Saad Zaghloul,Thursday ,8:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,8:00 AM,Spring,normal
Saad Zaghloul,Thursday ,8:00 AM,Winter,normal
Saad Zaghloul,Thursday ,8:00 AM,Summer,normal
Saad Zaghloul,Thursday ,9:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,9:00 AM,Spring,normal
Saad Zaghloul,Thursday ,9:00 AM,Winter,normal
Saad Zaghloul,Thursday ,9:00 AM,Summer,normal
Saad Zaghloul,Thursday ,10:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,10:00 AM,Spring,normal
Saad Zaghloul,Thursday ,10:00 AM,Winter,normal
Saad Zaghloul,Thursday ,10:00 AM,Summer,normal
Saad Zaghloul,Thursday ,11:00 AM,Autumn,normal
Saad Zaghloul,Thursday ,11:00 AM,Spring,normal
Saad Zaghloul,Thursday ,11:00 AM,Winter,normal
Saad Zaghloul,Thursday ,11:00 AM,Summer,normal
Saad Zaghloul,Thursday ,12:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,12:00 PM,Spring,normal
Saad Zaghloul,Thursday ,12:00 PM,Winter,normal
Saad Zaghloul,Thursday ,12:00 PM,Summer,normal
Saad Zaghloul,Thursday ,1:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,1:00 PM,Spring,normal
Saad Zaghloul,Thursday ,1:00 PM,Winter,normal
Saad Zaghloul,Thursday ,1:00 PM,Summer,normal
Saad Zaghloul,Thursday ,2:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,2:00 PM,Spring,normal
Saad Zaghloul,Thursday ,2:00 PM,Winter,normal
Saad Zaghloul,Thursday ,2:00 PM,Summer,normal
Saad Zaghloul,Thursday ,3:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,3:00 PM,Spring,normal
Saad Zaghloul,Thursday ,3:00 PM,Winter,normal
Saad Zaghloul,Thursday ,3:00 PM,Summer,normal
Saad Zaghloul,Thursday ,4:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,4:00 PM,Spring,normal
Saad Zaghloul,Thursday ,4:00 PM,Winter,normal
Saad Zaghloul,Thursday ,4:00 PM,Summer,normal
Saad Zaghloul,Thursday ,5:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,5:00 PM,Spring,normal
Saad Zaghloul,Thursday ,5:00 PM,Winter,normal
Saad Zaghloul,Thursday ,5:00 PM,Summer,normal
Saad Zaghloul,Thursday ,6:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,6:00 PM,Spring,normal
Saad Zaghloul,Thursday ,6:00 PM,Winter,busy
Saad Zaghloul,Thursday ,6:00 PM,Summer,normal
Saad Zaghloul,Thursday ,7:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,7:00 PM,Spring,normal
Saad Zaghloul,Thursday ,7:00 PM,Winter,busy
Saad Zaghloul,Thursday ,7:00 PM,Summer,busy
Saad Zaghloul,Thursday ,8:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,8:00 PM,Spring,normal
Saad Zaghloul,Thursday ,8:00 PM,Winter,busy
Saad Zaghloul,Thursday ,8:00 PM,Summer,busy
Saad Zaghloul,Thursday ,9:00 PM,Autumn,normal
Saad Zaghloul,Thursday ,9:00 PM,Spring,normal
Saad Zaghloul,Thursday ,9:00 PM,Winter,busy
Saad Zaghloul,Thursday ,9:00 PM,Summer,normal
Saad Zaghloul,Friday ,10:00 PM,Autumn,normal
Saad Zaghloul,Friday ,10:00 PM,Spring,normal
Saad Zaghloul,Friday ,10:00 PM,Winter,normal
Saad Zaghloul,Friday ,10:00 PM,Summer,normal
Saad Zaghloul,Friday ,11:00 PM,Autumn,normal
Saad Zaghloul,Friday ,11:00 PM,Spring,normal
Saad Zaghloul,Friday ,11:00 PM,Winter,normal
Saad Zaghloul,Friday ,11:00 PM,Summer,normal
Saad Zaghloul,Friday ,12:00 AM,Autumn,normal
Saad Zaghloul,Friday ,12:00 AM,Spring,normal
Saad Zaghloul,Friday ,12:00 AM,Winter,normal
Saad Zaghloul,Friday ,12:00 AM,Summer,normal
Saad Zaghloul,Friday ,1:00 AM,Autumn,normal
Saad Zaghloul,Friday ,1:00 AM,Spring,normal
Saad Zaghloul,Friday ,1:00 AM,Winter,normal
Saad Zaghloul,Friday ,1:00 AM,Summer,normal
Saad Zaghloul,Friday ,2:00 AM,Autumn,normal
Saad Zaghloul,Friday ,2:00 AM,Spring,normal
Saad Zaghloul,Friday ,2:00 AM,Winter,normal
Saad Zaghloul,Friday ,2:00 AM,Summer,normal
Saad Zaghloul,Friday ,3:00 AM,Autumn,normal
Saad Zaghloul,Friday ,3:00 AM,Spring,normal
Saad Zaghloul,Friday ,3:00 AM,Winter,normal
Saad Zaghloul,Friday ,3:00 AM,Summer,normal
Saad Zaghloul,Friday ,4:00 AM,Autumn,normal
Saad Zaghloul,Friday ,4:00 AM,Spring,normal
Saad Zaghloul,Friday ,4:00 AM,Winter,normal
Saad Zaghloul,Friday ,4:00 AM,Summer,normal
Saad Zaghloul,Friday ,5:00 AM,Autumn,normal
Saad Zaghloul,Friday ,5:00 AM,Spring,normal
Saad Zaghloul,Friday ,5:00 AM,Winter,normal
Saad Zaghloul,Friday ,5:00 AM,Summer,normal
Saad Zaghloul,Friday ,6:00 AM,Autumn,normal
Saad Zaghloul,Friday ,6:00 AM,Spring,normal
Saad Zaghloul,Friday ,6:00 AM,Winter,normal
Saad Zaghloul,Friday ,6:00 AM,Summer,normal
Saad Zaghloul,Friday ,7:00 AM,Autumn,normal
Saad Zaghloul,Friday ,7:00 AM,Spring,normal
Saad Zaghloul,Friday ,7:00 AM,Winter,normal
Saad Zaghloul,Friday ,7:00 AM,Summer,normal
Saad Zaghloul,Friday ,8:00 AM,Autumn,normal
Saad Zaghloul,Friday ,8:00 AM,Spring,normal
Saad Zaghloul,Friday ,8:00 AM,Winter,normal
Saad Zaghloul,Friday ,8:00 AM,Summer,normal
Saad Zaghloul,Friday ,9:00 AM,Autumn,normal
Saad Zaghloul,Friday ,9:00 AM,Spring,normal
Saad Zaghloul,Friday ,9:00 AM,Winter,normal
Saad Zaghloul,Friday ,9:00 AM,Summer,normal
Saad Zaghloul,Friday ,10:00 AM,Autumn,normal
Saad Zaghloul,Friday ,10:00 AM,Spring,busy
Saad Zaghloul,Friday ,10:00 AM,Winter,busy
Saad Zaghloul,Friday ,10:00 AM,Summer,busy
Saad Zaghloul,Friday ,11:00 AM,Autumn,busy
Saad Zaghloul,Friday ,11:00 AM,Spring,busy
Saad Zaghloul,Friday ,11:00 AM,Winter,busy
Saad Zaghloul,Friday ,11:00 AM,Summer,busy
Saad Zaghloul,Friday ,12:00 PM,Autumn,busy
Saad Zaghloul,Friday ,12:00 PM,Spring,busy
Saad Zaghloul,Friday ,12:00 PM,Winter,busy
Saad Zaghloul,Friday ,12:00 PM,Summer,busy
Saad Zaghloul,Friday ,1:00 PM,Autumn,busy
Saad Zaghloul,Friday ,1:00 PM,Spring,busy
Saad Zaghloul,Friday ,1:00 PM,Winter,busy
Saad Zaghloul,Friday ,1:00 PM,Summer,busy
Saad Zaghloul,Friday ,2:00 PM,Autumn,busy
Saad Zaghloul,Friday ,2:00 PM,Spring,busy
Saad Zaghloul,Friday ,2:00 PM,Winter,busy
Saad Zaghloul,Friday ,2:00 PM,Summer,busy
Saad Zaghloul,Friday ,3:00 PM,Autumn,busy
Saad Zaghloul,Friday ,3:00 PM,Spring,busy
Saad Zaghloul,Friday ,3:00 PM,Winter,busy
Saad Zaghloul,Friday ,3:00 PM,Summer,busy
Saad Zaghloul,Friday ,4:00 PM,Autumn,busy
Saad Zaghloul,Friday ,4:00 PM,Spring,busy
Saad Zaghloul,Friday ,4:00 PM,Winter,busy
Saad Zaghloul,Friday ,4:00 PM,Summer,busy
Saad Zaghloul,Friday ,5:00 PM,Autumn,busy
Saad Zaghloul,Friday ,5:00 PM,Spring,busy
Saad Zaghloul,Friday ,5:00 PM,Winter,busy
Saad Zaghloul,Friday ,5:00 PM,Summer,busy
Saad Zaghloul,Friday ,6:00 PM,Autumn,normal
Saad Zaghloul,Friday ,6:00 PM,Spring,busy
Saad Zaghloul,Friday ,6:00 PM,Winter,busy
Saad Zaghloul,Friday ,6:00 PM,Summer,busy
Saad Zaghloul,Friday ,7:00 PM,Autumn,normal
Saad Zaghloul,Friday ,7:00 PM,Spring,normal
Saad Zaghloul,Friday ,7:00 PM,Winter,busy
Saad Zaghloul,Friday ,7:00 PM,Summer,busy
Saad Zaghloul,Friday ,8:00 PM,Autumn,normal
Saad Zaghloul,Friday ,8:00 PM,Spring,normal
Saad Zaghloul,Friday ,8:00 PM,Winter,normal
Saad Zaghloul,Friday ,8:00 PM,Summer,normal
Sadat,Saturday ,4:00 AM,Autumn,normal
Sadat,Saturday ,4:00 AM,Spring,normal
Sadat,Saturday ,4:00 AM,Winter,normal
Sadat,Saturday ,4:00 AM,Summer,normal
Sadat,Saturday ,5:00 AM,Autumn,normal
Sadat,Saturday ,5:00 AM,Spring,normal
Sadat,Saturday ,5:00 AM,Winter,normal
Sadat,Saturday ,5:00 AM,Summer,normal
Sadat,Saturday ,6:00 AM,Autumn,normal
Sadat,Saturday ,6:00 AM,Spring,normal
Sadat,Saturday ,6:00 AM,Winter,normal
Sadat,Saturday ,6:00 AM,Summer,normal
Sadat,Saturday ,7:00 AM,Autumn,normal
Sadat,Saturday ,7:00 AM,Spring,normal
Sadat,Saturday ,7:00 AM,Winter,normal
Sadat,Saturday ,7:00 AM,Summer,normal
Sadat,Saturday ,8:00 AM,Autumn,normal
Sadat,Saturday ,8:00 AM,Spring,normal
Sadat,Saturday ,8:00 AM,Winter,busy
Sadat,Saturday ,8:00 AM,Summer,busy
Sadat,Saturday ,9:00 AM,Autumn,busy
Sadat,Saturday ,9:00 AM,Spring,busy
Sadat,Saturday ,9:00 AM,Winter,busy
Sadat,Saturday ,9:00 AM,Summer,busy
Sadat,Saturday ,10:00 AM,Autumn,busy
Sadat,Saturday ,10:00 AM,Spring,busy
Sadat,Saturday ,10:00 AM,Winter,busy
Sadat,Saturday ,10:00 AM,Summer,busy
Sadat,Saturday ,11:00 AM,Autumn,busy
Sadat,Saturday ,11:00 AM,Spring,busy
Sadat,Saturday ,11:00 AM,Winter,very busy
Sadat,Saturday ,11:00 AM,Summer,busy
Sadat,Saturday ,12:00 PM,Autumn,busy
Sadat,Saturday ,12:00 PM,Spring,busy
Sadat,Saturday ,12:00 PM,Winter,very busy
Sadat,Saturday ,12:00 PM,Summer,very busy
Sadat,Saturday ,1:00 PM,Autumn,busy
Sadat,Saturday ,1:00 PM,Spring,busy
Sadat,Saturday ,1:00 PM,Winter,very busy
Sadat,Saturday ,1:00 PM,Summer,very busy
Sadat,Saturday ,2:00 PM,Autumn,busy
Sadat,Saturday ,2:00 PM,Spring,very busy
Sadat,Saturday ,2:00 PM,Winter,very busy
Sadat,Saturday ,2:00 PM,Summer,very busy
Sadat,Saturday ,3:00 PM,Autumn,very busy
Sadat,Saturday ,3:00 PM,Spring,very busy
Sadat,Saturday ,3:00 PM,Winter,very busy
Sadat,Saturday ,3:00 PM,Summer,very busy
Sadat,Saturday ,4:00 PM,Autumn,very busy
Sadat,Saturday ,4:00 PM,Spring,very busy
Sadat,Saturday ,4:00 PM,Winter,very busy
Sadat,Saturday ,4:00 PM,Summer,very busy
Sadat,Saturday ,5:00 PM,Autumn,very busy
Sadat,Saturday ,5:00 PM,Spring,very busy
Sadat,Saturday ,5:00 PM,Winter,very busy
Sadat,Saturday ,5:00 PM,Summer,very busy
Sadat,Saturday ,6:00 PM,Autumn,very busy
Sadat,Saturday ,6:00 PM,Spring,very busy
Sadat,Saturday ,6:00 PM,Winter,very busy
Sadat,Saturday ,6:00 PM,Summer,very busy
Sadat,Saturday ,7:00 PM,Autumn,busy
Sadat,Saturday ,7:00 PM,Spring,very busy
Sadat,Saturday ,7:00 PM,Winter,very busy
Sadat,Saturday ,7:00 PM,Summer,very busy
Sadat,Saturday ,8:00 PM,Autumn,busy
Sadat,Saturday ,8:00 PM,Spring,busy
Sadat,Saturday ,8:00 PM,Winter,very busy
Sadat,Saturday ,8:00 PM,Summer,very busy
Sadat,Saturday ,9:00 PM,Autumn,busy
Sadat,Saturday ,9:00 PM,Spring,busy
Sadat,Saturday ,9:00 PM,Winter,very busy
Sadat,Saturday ,9:00 PM,Summer,busy
Sadat,Saturday ,10:00 PM,Autumn,busy
Sadat,Saturday ,10:00 PM,Spring,busy
Sadat,Saturday ,10:00 PM,Winter,busy
Sadat,Saturday ,10:00 PM,Summer,busy
Sadat,Saturday ,11:00 PM,Autumn,normal
Sadat,Saturday ,11:00 PM,Spring,normal
Sadat,Saturday ,11:00 PM,Winter,busy
Sadat,Saturday ,11:00 PM,Summer,busy
Sadat,Saturday ,12:00 AM,Autumn,normal
Sadat,Saturday ,12:00 AM,Spring,normal
Sadat,Saturday ,12:00 AM,Winter,normal
Sadat,Saturday ,12:00 AM,Summer,normal
Sadat,Saturday ,1:00 AM,Autumn,normal
Sadat,Saturday ,1:00 AM,Spring,normal
Sadat,Saturday ,1:00 AM,Winter,normal
Sadat,Saturday ,1:00 AM,Summer,normal
Sadat,Saturday ,2:00 AM,Autumn,normal
Sadat,Saturday ,2:00 AM,Spring,normal
Sadat,Saturday ,2:00 AM,Winter,normal
Sadat,Saturday ,2:00 AM,Summer,normal
Sadat,Sunday ,3:00 AM,Autumn,normal
Sadat,Sunday ,3:00 AM,Spring,normal
Sadat,Sunday ,3:00 AM,Winter,normal
Sadat,Sunday ,3:00 AM,Summer,normal
Sadat,Sunday ,4:00 AM,Autumn,normal
Sadat,Sunday ,4:00 AM,Spring,normal
Sadat,Sunday ,4:00 AM,Winter,normal
Sadat,Sunday ,4:00 AM,Summer,normal
Sadat,Sunday ,5:00 AM,Autumn,normal
Sadat,Sunday ,5:00 AM,Spring,normal
Sadat,Sunday ,5:00 AM,Winter,normal
Sadat,Sunday ,5:00 AM,Summer,normal
Sadat,Sunday ,6:00 AM,Autumn,normal
Sadat,Sunday ,6:00 AM,Spring,normal
Sadat,Sunday ,6:00 AM,Winter,normal
Sadat,Sunday ,6:00 AM,Summer,normal
Sadat,Sunday ,7:00 AM,Autumn,normal
Sadat,Sunday ,7:00 AM,Spring,normal
Sadat,Sunday ,7:00 AM,Winter,normal
Sadat,Sunday ,7:00 AM,Summer,normal
Sadat,Sunday ,8:00 AM,Autumn,normal
Sadat,Sunday ,8:00 AM,Spring,normal
Sadat,Sunday ,8:00 AM,Winter,busy
Sadat,Sunday ,8:00 AM,Summer,busy
Sadat,Sunday ,9:00 AM,Autumn,busy
Sadat,Sunday ,9:00 AM,Spring,busy
Sadat,Sunday ,9:00 AM,Winter,busy
Sadat,Sunday ,9:00 AM,Summer,busy
Sadat,Sunday ,10:00 AM,Autumn,busy
Sadat,Sunday ,10:00 AM,Spring,busy
Sadat,Sunday ,10:00 AM,Winter,busy
Sadat,Sunday ,10:00 AM,Summer,busy
Sadat,Sunday ,11:00 AM,Autumn,busy
Sadat,Sunday ,11:00 AM,Spring,busy
Sadat,Sunday ,11:00 AM,Winter,busy
Sadat,Sunday ,11:00 AM,Summer,busy
Sadat,Sunday ,12:00 PM,Autumn,busy
Sadat,Sunday ,12:00 PM,Spring,busy
Sadat,Sunday ,12:00 PM,Winter,very busy
Sadat,Sunday ,12:00 PM,Summer,busy
Sadat,Sunday ,1:00 PM,Autumn,busy
Sadat,Sunday ,1:00 PM,Spring,very busy
Sadat,Sunday ,1:00 PM,Winter,very busy
Sadat,Sunday ,1:00 PM,Summer,very busy
Sadat,Sunday ,2:00 PM,Autumn,very busy
Sadat,Sunday ,2:00 PM,Spring,very busy
Sadat,Sunday ,2:00 PM,Winter,very busy
Sadat,Sunday ,2:00 PM,Summer,very busy
Sadat,Sunday ,3:00 PM,Autumn,very busy
Sadat,Sunday ,3:00 PM,Spring,very busy
Sadat,Sunday ,3:00 PM,Winter,very busy
Sadat,Sunday ,3:00 PM,Summer,very busy
Sadat,Sunday ,4:00 PM,Autumn,very busy
Sadat,Sunday ,4:00 PM,Spring,very busy
Sadat,Sunday ,4:00 PM,Winter,very busy
Sadat,Sunday ,4:00 PM,Summer,very busy
Sadat,Sunday ,5:00 PM,Autumn,very busy
Sadat,Sunday ,5:00 PM,Spring,very busy
Sadat,Sunday ,5:00 PM,Winter,very busy
Sadat,Sunday ,5:00 PM,Summer,very busy
Sadat,Sunday ,6:00 PM,Autumn,very busy
Sadat,Sunday ,6:00 PM,Spring,very busy
Sadat,Sunday ,6:00 PM,Winter,very busy
Sadat,Sunday ,6:00 PM,Summer,very busy
Sadat,Sunday ,7:00 PM,Autumn,very busy
Sadat,Sunday ,7:00 PM,Spring,very busy
Sadat,Sunday ,7:00 PM,Winter,very busy
Sadat,Sunday ,7:00 PM,Summer,very busy
Sadat,Sunday ,8:00 PM,Autumn,busy
Sadat,Sunday ,8:00 PM,Spring,very busy
Sadat,Sunday ,8:00 PM,Winter,very busy
Sadat,Sunday ,8:00 PM,Summer,very busy
Sadat,Sunday ,9:00 PM,Autumn,busy
Sadat,Sunday ,9:00 PM,Spring,busy
Sadat,Sunday ,9:00 PM,Winter,very busy
Sadat,Sunday ,9:00 PM,Summer,busy
Sadat,Sunday ,10:00 PM,Autumn,busy
Sadat,Sunday ,10:00 PM,Spring,busy
Sadat,Sunday ,10:00 PM,Winter,busy
Sadat,Sunday ,10:00 PM,Summer,busy
Sadat,Sunday ,11:00 PM,Autumn,normal
Sadat,Sunday ,11:00 PM,Spring,normal
Sadat,Sunday ,11:00 PM,Winter,busy
Sadat,Sunday ,11:00 PM,Summer,busy
Sadat,Sunday ,12:00 AM,Autumn,normal
Sadat,Sunday ,12:00 AM,Spring,normal
Sadat,Sunday ,12:00 AM,Winter,normal
Sadat,Sunday ,12:00 AM,Summer,normal
Sadat,Sunday ,1:00 AM,Autumn,normal
Sadat,Sunday ,1:00 AM,Spring,normal
Sadat,Sunday ,1:00 AM,Winter,normal
Sadat,Sunday ,1:00 AM,Summer,normal
Sadat,Monday ,2:00 AM,Autumn,normal
Sadat,Monday ,2:00 AM,Spring,normal
Sadat,Monday ,2:00 AM,Winter,normal
Sadat,Monday ,2:00 AM,Summer,normal
Sadat,Monday ,3:00 AM,Autumn,normal
Sadat,Monday ,3:00 AM,Spring,normal
